indice,titulacion,asignatura,especialidad,curso,semestre,grupo,tipo_de_grupo,profesor,dia_de_la_semana,hora_inicio,hora_fin
2469,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,2,Practicas,Maria Isabel Garcia Arenas,Miercoles,09:30:00,11:30:00
2470,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,7,Practicas,Maria Isabel Garcia Arenas,Viernes,09:30:00,11:30:00
2471,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,6,Practicas,Maria Isabel Garcia Arenas,Lunes,11:30:00,13:30:00
2472,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,5,Practicas,Maria Isabel Garcia Arenas,Miercoles,11:30:00,13:30:00
2473,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,4,Practicas,Maria Isabel Garcia Arenas,Jueves,11:30:00,13:30:00
2474,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,D,Practicas,Maria Isabel Garcia Arenas,Lunes,15:30:00,17:30:00
2475,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,11,Practicas,Maria Isabel Garcia Arenas,Lunes,17:30:00,19:30:00
2476,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,10,Practicas,Maria Isabel Garcia Arenas,Martes,17:30:00,19:30:00
2477,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,12,Practicas,Maria Isabel Garcia Arenas,Jueves,17:30:00,19:30:00
2478,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,B,Practicas,Juan Luis Jimenez Laredo,Lunes,09:30:00,11:30:00
2479,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,2,Practicas,Juan Luis Jimenez Laredo,Miercoles,09:30:00,11:30:00
2480,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,7,Practicas,Juan Luis Jimenez Laredo,Viernes,09:30:00,11:30:00
2481,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,6,Practicas,Juan Luis Jimenez Laredo,Lunes,11:30:00,13:30:00
2482,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,5,Practicas,Juan Luis Jimenez Laredo,Miercoles,11:30:00,13:30:00
2483,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,4,Practicas,Juan Luis Jimenez Laredo,Jueves,11:30:00,13:30:00
2484,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,D,Practicas,Juan Luis Jimenez Laredo,Lunes,15:30:00,17:30:00
2485,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,11,Practicas,Juan Luis Jimenez Laredo,Lunes,17:30:00,19:30:00
2486,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,10,Practicas,Juan Luis Jimenez Laredo,Martes,17:30:00,19:30:00
2487,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,12,Practicas,Juan Luis Jimenez Laredo,Jueves,17:30:00,19:30:00
2488,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,B,Practicas,Niceto Rafael Luque Sola,Lunes,09:30:00,11:30:00
2489,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,2,Practicas,Niceto Rafael Luque Sola,Miercoles,09:30:00,11:30:00
2490,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,7,Practicas,Niceto Rafael Luque Sola,Viernes,09:30:00,11:30:00
2491,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,6,Practicas,Niceto Rafael Luque Sola,Lunes,11:30:00,13:30:00
2492,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,5,Practicas,Niceto Rafael Luque Sola,Miercoles,11:30:00,13:30:00
2493,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,4,Practicas,Niceto Rafael Luque Sola,Jueves,11:30:00,13:30:00
2494,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,D,Practicas,Niceto Rafael Luque Sola,Lunes,15:30:00,17:30:00
2495,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,11,Practicas,Niceto Rafael Luque Sola,Lunes,17:30:00,19:30:00
2496,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,10,Practicas,Niceto Rafael Luque Sola,Martes,17:30:00,19:30:00
2497,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,12,Practicas,Niceto Rafael Luque Sola,Jueves,17:30:00,19:30:00
2498,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,B,Practicas,Javier Medina Quero,Lunes,09:30:00,11:30:00
2499,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,2,Practicas,Javier Medina Quero,Miercoles,09:30:00,11:30:00
2500,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,7,Practicas,Javier Medina Quero,Viernes,09:30:00,11:30:00
2501,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,6,Practicas,Javier Medina Quero,Lunes,11:30:00,13:30:00
2502,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,5,Practicas,Javier Medina Quero,Miercoles,11:30:00,13:30:00
2503,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,4,Practicas,Javier Medina Quero,Jueves,11:30:00,13:30:00
2504,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,D,Practicas,Javier Medina Quero,Lunes,15:30:00,17:30:00
2505,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,11,Practicas,Javier Medina Quero,Lunes,17:30:00,19:30:00
2506,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,10,Practicas,Javier Medina Quero,Martes,17:30:00,19:30:00
2507,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,12,Practicas,Javier Medina Quero,Jueves,17:30:00,19:30:00
2508,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,B,Practicas,Christian Agustin Morillas Gutierrez,Lunes,09:30:00,11:30:00
2509,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,2,Practicas,Christian Agustin Morillas Gutierrez,Miercoles,09:30:00,11:30:00
2510,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,7,Practicas,Christian Agustin Morillas Gutierrez,Viernes,09:30:00,11:30:00
2511,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,6,Practicas,Christian Agustin Morillas Gutierrez,Lunes,11:30:00,13:30:00
2512,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,5,Practicas,Christian Agustin Morillas Gutierrez,Miercoles,11:30:00,13:30:00
2513,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,4,Practicas,Christian Agustin Morillas Gutierrez,Jueves,11:30:00,13:30:00
2514,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,D,Practicas,Christian Agustin Morillas Gutierrez,Lunes,15:30:00,17:30:00
2515,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,11,Practicas,Christian Agustin Morillas Gutierrez,Lunes,17:30:00,19:30:00
2516,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,10,Practicas,Christian Agustin Morillas Gutierrez,Martes,17:30:00,19:30:00
2517,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,12,Practicas,Christian Agustin Morillas Gutierrez,Jueves,17:30:00,19:30:00
2518,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,B,Practicas,Francisco Manuel Ortuno Guzman,Lunes,09:30:00,11:30:00
2519,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,2,Practicas,Francisco Manuel Ortuno Guzman,Miercoles,09:30:00,11:30:00
2520,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,7,Practicas,Francisco Manuel Ortuno Guzman,Viernes,09:30:00,11:30:00
2521,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,6,Practicas,Francisco Manuel Ortuno Guzman,Lunes,11:30:00,13:30:00
2522,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,5,Practicas,Francisco Manuel Ortuno Guzman,Miercoles,11:30:00,13:30:00
2523,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,4,Practicas,Francisco Manuel Ortuno Guzman,Jueves,11:30:00,13:30:00
2524,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,D,Practicas,Francisco Manuel Ortuno Guzman,Lunes,15:30:00,17:30:00
2525,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,11,Practicas,Francisco Manuel Ortuno Guzman,Lunes,17:30:00,19:30:00
2526,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,10,Practicas,Francisco Manuel Ortuno Guzman,Martes,17:30:00,19:30:00
2527,Grado en Ingenieria Informatica,Arquitectura de Computadores,,Segundo curso,Segundo semestre,12,Practicas,Francisco Manuel Ortuno Guzman,Jueves,17:30:00,19:30:00
2528,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,8,Teoria,Juan Miguel Medina Rodriguez,Lunes,09:30:00,10:30:00
2529,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,1,Teoria,Juan Miguel Medina Rodriguez,Martes,09:30:00,10:30:00
2530,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,B,Teoria,Juan Miguel Medina Rodriguez,Miercoles,09:30:00,10:30:00
2531,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,7,Teoria,Juan Miguel Medina Rodriguez,Jueves,09:30:00,11:30:00
2532,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,2,Teoria,Juan Miguel Medina Rodriguez,Viernes,09:30:00,11:30:00
2533,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,7,Teoria,Juan Miguel Medina Rodriguez,Martes,10:30:00,11:30:00
2534,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,A,Teoria,Juan Miguel Medina Rodriguez,Martes,11:30:00,12:30:00
2535,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,4,Teoria,Juan Miguel Medina Rodriguez,Miercoles,11:30:00,13:30:00
2536,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,6,Teoria,Juan Miguel Medina Rodriguez,Jueves,11:30:00,13:30:00
2537,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,5,Teoria,Juan Miguel Medina Rodriguez,Viernes,11:30:00,13:30:00
2538,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,5,Teoria,Juan Miguel Medina Rodriguez,Lunes,12:30:00,13:30:00
2539,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,6,Teoria,Juan Miguel Medina Rodriguez,Martes,12:30:00,13:30:00
2540,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,D,Teoria,Juan Miguel Medina Rodriguez,Martes,16:30:00,17:30:00
2541,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,11,Teoria,Juan Miguel Medina Rodriguez,Martes,17:30:00,19:30:00
2542,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,11,Teoria,Juan Miguel Medina Rodriguez,Miercoles,17:30:00,18:30:00
2543,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,10,Teoria,Juan Miguel Medina Rodriguez,Jueves,17:30:00,19:30:00
2544,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,9,Teoria,Juan Miguel Medina Rodriguez,Viernes,17:30:00,19:30:00
2545,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,9,Teoria,Juan Miguel Medina Rodriguez,Lunes,18:30:00,19:30:00
2546,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,10,Teoria,Juan Miguel Medina Rodriguez,Miercoles,18:30:00,19:30:00
2547,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,8,Teoria,Olga Pons Capote,Lunes,09:30:00,10:30:00
2548,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,1,Teoria,Olga Pons Capote,Martes,09:30:00,10:30:00
2549,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,B,Teoria,Olga Pons Capote,Miercoles,09:30:00,10:30:00
2550,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,7,Teoria,Olga Pons Capote,Jueves,09:30:00,11:30:00
2551,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,2,Teoria,Olga Pons Capote,Viernes,09:30:00,11:30:00
2552,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,7,Teoria,Olga Pons Capote,Martes,10:30:00,11:30:00
2553,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,A,Teoria,Olga Pons Capote,Martes,11:30:00,12:30:00
2554,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,4,Teoria,Olga Pons Capote,Miercoles,11:30:00,13:30:00
2555,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,6,Teoria,Olga Pons Capote,Jueves,11:30:00,13:30:00
2556,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,5,Teoria,Olga Pons Capote,Viernes,11:30:00,13:30:00
2557,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,5,Teoria,Olga Pons Capote,Lunes,12:30:00,13:30:00
2558,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,6,Teoria,Olga Pons Capote,Martes,12:30:00,13:30:00
2559,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,D,Teoria,Olga Pons Capote,Martes,16:30:00,17:30:00
2560,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,11,Teoria,Olga Pons Capote,Martes,17:30:00,19:30:00
2561,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,11,Teoria,Olga Pons Capote,Miercoles,17:30:00,18:30:00
2562,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,10,Teoria,Olga Pons Capote,Jueves,17:30:00,19:30:00
2563,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,9,Teoria,Olga Pons Capote,Viernes,17:30:00,19:30:00
2564,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,9,Teoria,Olga Pons Capote,Lunes,18:30:00,19:30:00
2565,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,10,Teoria,Olga Pons Capote,Miercoles,18:30:00,19:30:00
2566,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,8,Teoria,Carlos Gustavo Porcel Gallego,Lunes,09:30:00,10:30:00
2567,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,1,Teoria,Carlos Gustavo Porcel Gallego,Martes,09:30:00,10:30:00
2568,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,B,Teoria,Carlos Gustavo Porcel Gallego,Miercoles,09:30:00,10:30:00
2569,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,7,Teoria,Carlos Gustavo Porcel Gallego,Jueves,09:30:00,11:30:00
2570,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,2,Teoria,Carlos Gustavo Porcel Gallego,Viernes,09:30:00,11:30:00
2571,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,7,Teoria,Carlos Gustavo Porcel Gallego,Martes,10:30:00,11:30:00
2572,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,A,Teoria,Carlos Gustavo Porcel Gallego,Martes,11:30:00,12:30:00
2573,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,4,Teoria,Carlos Gustavo Porcel Gallego,Miercoles,11:30:00,13:30:00
2574,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,6,Teoria,Carlos Gustavo Porcel Gallego,Jueves,11:30:00,13:30:00
2575,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,5,Teoria,Carlos Gustavo Porcel Gallego,Viernes,11:30:00,13:30:00
2576,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,5,Teoria,Carlos Gustavo Porcel Gallego,Lunes,12:30:00,13:30:00
2577,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,6,Teoria,Carlos Gustavo Porcel Gallego,Martes,12:30:00,13:30:00
2578,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,D,Teoria,Carlos Gustavo Porcel Gallego,Martes,16:30:00,17:30:00
2579,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,11,Teoria,Carlos Gustavo Porcel Gallego,Martes,17:30:00,19:30:00
2580,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,11,Teoria,Carlos Gustavo Porcel Gallego,Miercoles,17:30:00,18:30:00
2581,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,10,Teoria,Carlos Gustavo Porcel Gallego,Jueves,17:30:00,19:30:00
2582,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,9,Teoria,Carlos Gustavo Porcel Gallego,Viernes,17:30:00,19:30:00
2583,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,9,Teoria,Carlos Gustavo Porcel Gallego,Lunes,18:30:00,19:30:00
2584,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,10,Teoria,Carlos Gustavo Porcel Gallego,Miercoles,18:30:00,19:30:00
2585,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,8,Practicas,Natalia Ana Diaz Rodriguez,Lunes,09:30:00,10:30:00
2586,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,1,Practicas,Natalia Ana Diaz Rodriguez,Martes,09:30:00,10:30:00
2587,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,B,Practicas,Natalia Ana Diaz Rodriguez,Miercoles,09:30:00,10:30:00
2588,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,7,Practicas,Natalia Ana Diaz Rodriguez,Jueves,09:30:00,11:30:00
2589,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,2,Practicas,Natalia Ana Diaz Rodriguez,Viernes,09:30:00,11:30:00
2590,Grado en Ingenieria Informatica,Fundamentos de Bases de Datos,,Segundo curso,Segundo semestre,7,Practicas,Natalia Ana Diaz Rodriguez,Martes,10:30:00,11:30:00
